Time [s], PLETH
1.608,0.3783
1.616,0.37439
1.624,0.37243
1.632,0.36852
1.64,0.36461
1.648,0.3607
1.656,0.35582
1.664,0.35288
1.672,0.34995
1.68,0.34702
1.688,0.34506
1.696,0.34311
1.704,0.34115
1.712,0.34018
1.72,0.34018
1.728,0.33822
1.736,0.33529
1.744,0.33236
1.752,0.3304
1.76,0.32845
1.768,0.32649
1.776,0.32454
1.784,0.32356
1.792,0.3216
1.8,0.32063
1.808,0.31867
1.816,0.31672
1.824,0.31574
1.832,0.31672
1.84,0.32258
1.848,0.33333
1.856,0.35288
1.864,0.38025
1.872,0.41349
1.88,0.45259
1.888,0.4956
1.896,0.53666
1.904,0.57576
1.912,0.60508
1.92,0.62757
1.928,0.64614
1.936,0.65982
1.944,0.66862
1.952,0.67155
1.96,0.67155
1.968,0.66862
1.976,0.66373
1.984,0.65885
1.992,0.65494
2,0.65103
2.008,0.64712
2.016,0.64418
2.024,0.64223
2.032,0.64125
2.04,0.64027
2.048,0.64027
2.056,0.6393
2.064,0.63734
2.072,0.63441
2.08,0.63148
2.088,0.62659
2.096,0.6217
2.104,0.61486
2.112,0.60802
2.12,0.59922
2.128,0.58847
2.136,0.57674
2.144,0.56207
2.152,0.54643
2.16,0.52981
2.168,0.5132
2.176,0.49658
2.184,0.48192
2.192,0.46823
2.2,0.45748
2.208,0.4477
2.216,0.44086
2.224,0.43597
2.232,0.43206
2.24,0.43011
2.248,0.42815
2.256,0.4262
2.264,0.42424
2.272,0.42326
2.28,0.42033
2.288,0.4174
2.296,0.41349
2.304,0.40958
2.312,0.40567
2.32,0.40274
2.328,0.39883
2.336,0.39492
2.344,0.39101
2.352,0.38807
2.36,0.38416
2.368,0.38025
2.376,0.37537
2.384,0.37048
2.392,0.36657
2.4,0.36168
2.408,0.35679
2.416,0.35288
2.424,0.34897
2.432,0.34506
2.44,0.34213
2.448,0.34018
2.456,0.33822
2.464,0.33724
2.472,0.33529
2.48,0.33431
2.488,0.33236
2.496,0.3304
2.504,0.32942
2.512,0.32845
2.52,0.32845
2.528,0.32747
2.536,0.32551
2.544,0.32454
2.552,0.32356
2.56,0.3216
2.568,0.31867
2.576,0.31574
2.584,0.31281
2.592,0.31085
2.6,0.31085
2.608,0.31476
2.616,0.32258
2.624,0.33529
2.632,0.35582
2.64,0.38514
2.648,0.42131
2.656,0.46334
2.664,0.50733
2.672,0.54936
2.68,0.58847
2.688,0.61975
2.696,0.64712
2.704,0.66667
2.712,0.67644
2.72,0.68133
2.728,0.68133
2.736,0.67937
2.744,0.67644
2.752,0.67155
2.76,0.66862
2.768,0.66569
2.776,0.66178
2.784,0.65982
2.792,0.65885
2.8,0.65787
2.808,0.65787
2.816,0.65689
2.824,0.65591
2.832,0.65396
2.84,0.652
2.848,0.64907
2.856,0.64614
2.864,0.64125
2.872,0.63539
2.88,0.62757
2.888,0.61877
2.896,0.60704
2.904,0.59433
2.912,0.58162
2.92,0.56794
2.928,0.55327
2.936,0.53763
2.944,0.52199
2.952,0.50733
2.96,0.49365
2.968,0.48094
2.976,0.47019
2.984,0.46237
2.992,0.45455
3,0.44966
3.008,0.44575
3.016,0.44282
3.024,0.44086
3.032,0.43891
3.04,0.43793
3.048,0.43597
3.056,0.43402
3.064,0.43206
3.072,0.42913
3.08,0.42522
3.088,0.42033
3.096,0.41642
3.104,0.41251
3.112,0.4086
3.12,0.40469
3.128,0.40078
3.136,0.39687
3.144,0.39394
3.152,0.39101
3.16,0.3871
3.168,0.38416
3.176,0.38123
3.184,0.3783
3.192,0.37439
3.2,0.37146
3.208,0.36755
3.216,0.36559
3.224,0.36364
3.232,0.36168
3.24,0.35875
3.248,0.35582
3.256,0.35288
3.264,0.34897
3.272,0.34604
3.28,0.34311
3.288,0.34018
3.296,0.33822
3.304,0.33529
3.312,0.33333
3.32,0.33236
3.328,0.33138
3.336,0.32942
3.344,0.32845
3.352,0.32649
3.36,0.32551
3.368,0.32356
3.376,0.32356
3.384,0.32551
3.392,0.33431
3.4,0.34995
3.408,0.36852
3.416,0.39198
3.424,0.42522
3.432,0.4653
3.44,0.50733
3.448,0.54936
3.456,0.58847
3.464,0.62072
3.472,0.64614
3.48,0.66373
3.488,0.67546
3.496,0.68133
3.504,0.68231
3.512,0.68035
3.52,0.67546
3.528,0.67058
3.536,0.66667
3.544,0.66276
3.552,0.65885
3.56,0.65689
3.568,0.65494
3.576,0.65396
3.584,0.65298
3.592,0.65103
3.6,0.64907
3.608,0.64712
3.616,0.64418
3.624,0.64125
3.632,0.63734
3.64,0.63343
3.648,0.62757
3.656,0.6217
3.664,0.61486
3.672,0.60508
3.68,0.59433
3.688,0.58162
3.696,0.56696
3.704,0.55132
3.712,0.53666
3.72,0.52297
3.728,0.50733
3.736,0.49267
3.744,0.47898
3.752,0.46725
3.76,0.4565
3.768,0.44868
3.776,0.44282
3.784,0.43988
3.792,0.43695
3.8,0.435
3.808,0.43402
3.816,0.43304
3.824,0.43109
3.832,0.42913
3.84,0.4262
3.848,0.42229
3.856,0.41838
3.864,0.41349
3.872,0.4086
3.88,0.40371
3.888,0.39883
3.896,0.39589
3.904,0.39198
3.912,0.38807
3.92,0.38514
3.928,0.38123
3.936,0.37732
3.944,0.37243
3.952,0.36852
3.96,0.36461
3.968,0.3607
3.976,0.35582
3.984,0.35191
3.992,0.34897
4,0.34702
4.008,0.34604
4.016,0.34506
4.024,0.34409
4.032,0.34409
4.04,0.34311
4.048,0.34115
4.056,0.34018
4.064,0.33822
4.072,0.33627
4.08,0.33431
4.088,0.33333
4.096,0.33138
4.104,0.32942
4.112,0.32942
4.12,0.32845
4.128,0.32649
4.136,0.32454
4.144,0.32258
4.152,0.3216
4.16,0.32454
4.168,0.33236
4.176,0.34702
4.184,0.37048
4.192,0.40176
4.2,0.43988
4.208,0.47507
4.216,0.50929
4.224,0.54741
4.232,0.5826
4.24,0.6129
4.248,0.63734
4.256,0.65396
4.264,0.66471
4.272,0.67058
4.28,0.67253
4.288,0.67058
4.296,0.66667
4.304,0.66276
4.312,0.65787
4.32,0.65396
4.328,0.64907
4.336,0.64614
4.344,0.64321
4.352,0.64125
4.36,0.64027
4.368,0.6393
4.376,0.63734
4.384,0.63539
4.392,0.63343
4.4,0.6305
4.408,0.62659
4.416,0.62268
4.424,0.61681
4.432,0.60997
4.44,0.6002
4.448,0.58944
4.456,0.57771
4.464,0.56403
4.472,0.55034
4.48,0.5347
4.488,0.51906
4.496,0.50342
4.504,0.48778
4.512,0.47507
4.52,0.46432
4.528,0.45455
4.536,0.44575
4.544,0.43891
4.552,0.43402
4.56,0.43011
4.568,0.42815
4.576,0.4262
4.584,0.42424
4.592,0.42326
4.6,0.42033
4.608,0.4174
4.616,0.41544
4.624,0.41349
4.632,0.40958
4.64,0.40567
4.648,0.40176
4.656,0.39785
4.664,0.39394
4.672,0.39101
4.68,0.3871
4.688,0.38319
4.696,0.3783
4.704,0.37243
4.712,0.36852
4.72,0.36559
4.728,0.36168
4.736,0.35679
4.744,0.35191
4.752,0.34604
4.76,0.34213
4.768,0.34018
4.776,0.33822
4.784,0.33627
4.792,0.33431
4.8,0.33333
4.808,0.33236
4.816,0.33138
4.824,0.3304
4.832,0.32845
4.84,0.32551
4.848,0.32258
4.856,0.31965
4.864,0.31672
4.872,0.31378
4.88,0.31183
4.888,0.30987
4.896,0.30694
4.904,0.30499
4.912,0.30303
4.92,0.30303
4.928,0.30205
4.936,0.30401
4.944,0.31183
4.952,0.32551
4.96,0.348
4.968,0.3783
4.976,0.41544
4.984,0.45846
4.992,0.50147
5,0.5435
5.008,0.57674
5.016,0.60215
5.024,0.62366
5.032,0.64125
5.04,0.652
5.048,0.65787
5.056,0.65982
5.064,0.65787
5.072,0.65494
5.08,0.65005
5.088,0.64712
5.096,0.64321
5.104,0.64027
5.112,0.63636
5.12,0.63343
5.128,0.62952
5.136,0.62659
5.144,0.62463
5.152,0.62268
5.16,0.62072
5.168,0.61975
5.176,0.61779
5.184,0.61486
5.192,0.61095
5.2,0.60508
5.208,0.59726
5.216,0.58944
5.224,0.57869
5.232,0.56696
5.24,0.55327
5.248,0.53861
5.256,0.52199
5.264,0.50538
5.272,0.48974
5.28,0.4741
5.288,0.45943
5.296,0.44673
5.304,0.43793
5.312,0.43011
5.32,0.42424
5.328,0.41935
5.336,0.41447
5.344,0.41153
5.352,0.40958
5.36,0.40762
5.368,0.40665
5.376,0.40469
5.384,0.40176
5.392,0.39785
5.4,0.39394
5.408,0.39003
5.416,0.38807
5.424,0.38514
5.432,0.38123
5.44,0.37732
5.448,0.37341
5.456,0.36852
5.464,0.36461
5.472,0.3607
5.48,0.35582
5.488,0.35191
5.496,0.34702
5.504,0.34311
5.512,0.34115
5.52,0.33724
5.528,0.33431
5.536,0.33236
5.544,0.3304
5.552,0.32845
5.56,0.32747
5.568,0.32649
5.576,0.32551
5.584,0.32356
5.592,0.32258
5.6,0.32063
5.608,0.31867
5.616,0.31672
5.624,0.31476
5.632,0.31281
5.64,0.31183
5.648,0.30987
5.656,0.3089
5.664,0.30694
5.672,0.30596
5.68,0.30401
5.688,0.30205
5.696,0.30108
5.704,0.3001
5.712,0.30205
5.72,0.3089
5.728,0.32063
5.736,0.34115
5.744,0.3695
5.752,0.40665
5.76,0.44868
5.768,0.49267
5.776,0.53568
5.784,0.5738
5.792,0.60606
5.8,0.6305
5.808,0.64712
5.816,0.65689
5.824,0.66373
5.832,0.66569
5.84,0.66471
5.848,0.65982
5.856,0.65396
5.864,0.64809
5.872,0.64125
5.88,0.63636
5.888,0.63245
5.896,0.62854
5.904,0.62659
5.912,0.62463
5.92,0.62463
5.928,0.62366
5.936,0.62268
5.944,0.6217
5.952,0.62072
5.96,0.61877
5.968,0.61584
5.976,0.61193
5.984,0.60508
5.992,0.59629
6,0.58553
6.008,0.57478
6.016,0.56403
6.024,0.55034
6.032,0.53568
6.04,0.51906
6.048,0.50342
6.056,0.48778
6.064,0.47312
6.072,0.46041
6.08,0.44868
6.088,0.44086
6.096,0.43402
6.104,0.43011
6.112,0.42815
6.12,0.4262
6.128,0.42424
6.136,0.42326
6.144,0.42131
6.152,0.41935
6.16,0.41642
6.168,0.41349
6.176,0.40958
6.184,0.40665
6.192,0.40371
6.2,0.40078
6.208,0.39687
6.216,0.39394
6.224,0.39101
6.232,0.3871
6.24,0.38319
6.248,0.3783
6.256,0.37341
6.264,0.36852
6.272,0.36461
6.28,0.35973
6.288,0.35582
6.296,0.35093
6.304,0.34702
6.312,0.34409
6.32,0.34018
6.328,0.33724
6.336,0.33529
6.344,0.33333
6.352,0.33138
6.36,0.32942
6.368,0.32845
6.376,0.32649
6.384,0.32551
6.392,0.32356
6.4,0.32063
6.408,0.31965
6.416,0.31867
6.424,0.31769
6.432,0.31574
6.44,0.31378
6.448,0.31085
6.456,0.30792
6.464,0.30499
6.472,0.30108
6.48,0.29912
6.488,0.29912
6.496,0.30303
6.504,0.31183
6.512,0.32551
6.52,0.34897
6.528,0.38025
6.536,0.4174
6.544,0.45943
6.552,0.50244
6.56,0.54252
6.568,0.57674
6.576,0.60508
6.584,0.62659
6.592,0.64125
6.6,0.65005
6.608,0.65396
6.616,0.65396
6.624,0.65103
6.632,0.64614
6.64,0.64125
6.648,0.63636
6.656,0.63343
6.664,0.62952
6.672,0.62659
6.68,0.62463
6.688,0.62366
6.696,0.62268
6.704,0.6217
6.712,0.61975
6.72,0.61779
6.728,0.61584
6.736,0.6129
6.744,0.60997
6.752,0.60508
6.76,0.59824
6.768,0.58944
6.776,0.57967
6.784,0.56891
6.792,0.56109
6.8,0.5523
6.808,0.54154
6.816,0.52981
6.824,0.51613
6.832,0.50147
6.84,0.4868
6.848,0.4741
6.856,0.46237
6.864,0.45259
6.872,0.44477
6.88,0.43695
6.888,0.43109
6.896,0.4262
6.904,0.42326
6.912,0.42229
6.92,0.42033
6.928,0.41935
6.936,0.41642
6.944,0.41349
6.952,0.4086
6.96,0.40469
6.968,0.40176
6.976,0.39883
6.984,0.39492
6.992,0.39198
7,0.3871
7.008,0.38319
7.016,0.38025
7.024,0.37634
7.032,0.37146
7.04,0.36755
7.048,0.36364
7.056,0.35973
7.064,0.35679
7.072,0.35288
7.08,0.35093
7.088,0.34897
7.096,0.34702
7.104,0.34604
7.112,0.34604
7.12,0.34506
7.128,0.34311
7.136,0.34213
7.144,0.3392
7.152,0.33724
7.16,0.33529
7.168,0.33333
7.176,0.33138
7.184,0.3304
7.192,0.32845
7.2,0.32747
7.208,0.32649
7.216,0.32454
7.224,0.32258
7.232,0.32063
7.24,0.31672
7.248,0.31378
7.256,0.31085
7.264,0.30987
7.272,0.31281
7.28,0.32258
7.288,0.33822
7.296,0.36266
7.304,0.38905
7.312,0.4174
7.32,0.45455
7.328,0.49462
7.336,0.53372
7.344,0.56989
7.352,0.6002
7.36,0.62268
7.368,0.6393
7.376,0.64907
7.384,0.65396
7.392,0.65494
7.4,0.65298
7.408,0.64907
7.416,0.64418
7.424,0.6393
7.432,0.63636
7.44,0.63343
7.448,0.6305
7.456,0.62854
7.464,0.62757
7.472,0.62659
7.48,0.62561
7.488,0.62463
7.496,0.62366
7.504,0.6217
7.512,0.61877
7.52,0.61486
7.528,0.61095
7.536,0.60508
7.544,0.59824
7.552,0.58944
7.56,0.57967
7.568,0.56794
7.576,0.55425
7.584,0.53959
7.592,0.52297
7.6,0.50929
7.608,0.49658
7.616,0.48387
7.624,0.47116
7.632,0.45943
7.64,0.44868
7.648,0.44086
7.656,0.43304
7.664,0.42815
7.672,0.42424
7.68,0.42131
7.688,0.41935
7.696,0.4174
7.704,0.41642
7.712,0.41544
7.72,0.41447
7.728,0.41251
7.736,0.40958
7.744,0.40567
7.752,0.40274
7.76,0.3998
7.768,0.39589
7.776,0.39198
7.784,0.3871
7.792,0.38221
7.8,0.37732
7.808,0.37341
7.816,0.3695
7.824,0.36461
7.832,0.3607
7.84,0.35777
7.848,0.35484
7.856,0.35288
7.864,0.35191
7.872,0.34995
7.88,0.348
7.888,0.34409
7.896,0.34115
7.904,0.3392
7.912,0.33724
7.92,0.33529
7.928,0.33333
7.936,0.3304
7.944,0.32747
7.952,0.32551
7.96,0.32454
7.968,0.32258
7.976,0.32063
7.984,0.31965
7.992,0.31867
8,0.31769
8.008,0.31769
8.016,0.31574
8.024,0.31281
8.032,0.30987
8.04,0.30792
8.048,0.30792
8.056,0.31378
8.064,0.32551
8.072,0.34506
8.08,0.37341
8.088,0.4086
8.096,0.44868
8.104,0.48485
8.112,0.51906
8.12,0.55523
8.128,0.58749
8.136,0.61388
8.144,0.63441
8.152,0.64809
8.16,0.65494
8.168,0.65689
8.176,0.65494
8.184,0.65005
8.192,0.64418
8.2,0.6393
8.208,0.63441
8.216,0.6305
8.224,0.62854
8.232,0.62757
8.24,0.62659
8.248,0.62659
8.256,0.62561
8.264,0.62463
8.272,0.62366
8.28,0.6217
8.288,0.61877
8.296,0.61486
8.304,0.61095
8.312,0.60508
8.32,0.59824
8.328,0.58944
8.336,0.58065
8.344,0.56891
8.352,0.55718
8.36,0.5435
8.368,0.52786
8.376,0.5132
8.384,0.49756
8.392,0.48192
8.4,0.46921
8.408,0.45846
8.416,0.44868
8.424,0.43988
8.432,0.43304
8.44,0.42815
8.448,0.42522
8.456,0.42229
8.464,0.42033
8.472,0.4174
8.48,0.41544
8.488,0.41251
8.496,0.41056
8.504,0.4086
8.512,0.40762
8.52,0.40469
8.528,0.40274
8.536,0.3998
8.544,0.39589
8.552,0.39198
8.56,0.38612
8.568,0.38123
8.576,0.37634
8.584,0.37146
8.592,0.36657
8.6,0.36364
8.608,0.3607
8.616,0.35875
8.624,0.35679
8.632,0.35484
8.64,0.35288
8.648,0.35191
8.656,0.34995
8.664,0.348
8.672,0.34702
8.68,0.34506
8.688,0.34409
8.696,0.34213
8.704,0.34213
8.712,0.34311
8.72,0.34311
8.728,0.34213
8.736,0.34213
8.744,0.34213
8.752,0.34115
8.76,0.34018
8.768,0.3392
8.776,0.33724
8.784,0.33431
8.792,0.3304
8.8,0.32747
8.808,0.32551
8.816,0.32356
8.824,0.32356
8.832,0.32942
8.84,0.34409
8.848,0.36852
8.856,0.3998
8.864,0.43793
8.872,0.48094
8.88,0.52688
8.888,0.57087
8.896,0.60606
8.904,0.63343
8.912,0.65885
8.92,0.67742
8.928,0.68915
8.936,0.69599
8.944,0.69795
8.952,0.69599
8.96,0.69208
8.968,0.68622
8.976,0.68035
8.984,0.67449
8.992,0.6696
9,0.66569
9.008,0.66276
9.016,0.66276
9.024,0.66276
9.032,0.66276
9.04,0.66276
9.048,0.66178
9.056,0.6608
9.064,0.65885
9.072,0.65591
9.08,0.652
9.088,0.64712
9.096,0.64125
9.104,0.63441
9.112,0.62659
9.12,0.61681
9.128,0.60508
9.136,0.5914
9.144,0.57674
9.152,0.56012
9.16,0.5435
9.168,0.52786
9.176,0.51417
9.184,0.50049
9.192,0.48778
9.2,0.47801
9.208,0.47116
9.216,0.4653
9.224,0.46139
9.232,0.45846
9.24,0.4565
9.248,0.45455
9.256,0.45259
9.264,0.45064
9.272,0.44868
9.28,0.44477
9.288,0.44086
9.296,0.43695
9.304,0.43402
9.312,0.42913
9.32,0.42424
9.328,0.41935
9.336,0.41447
9.344,0.40958
9.352,0.40567
9.36,0.40274
9.368,0.39883
9.376,0.39492
9.384,0.39003
9.392,0.38612
9.4,0.38221
9.408,0.37928
9.416,0.37634
9.424,0.37341
9.432,0.3695
9.44,0.36755
9.448,0.36461
9.456,0.36168
9.464,0.35875
9.472,0.35679
9.48,0.35484
9.488,0.35288
9.496,0.35191
9.504,0.35191
9.512,0.35093
9.52,0.34897
9.528,0.34604
9.536,0.34409
9.544,0.34213
9.552,0.34018
9.56,0.3392
9.568,0.33627
9.576,0.33333
9.584,0.33138
9.592,0.32942
9.6,0.32845
9.608,0.33138
9.616,0.33724
9.624,0.35093
9.632,0.37341
9.64,0.40469
9.648,0.44379
9.656,0.4868
9.664,0.53177
9.672,0.57478
9.68,0.6129
9.688,0.64418
9.696,0.66569
9.704,0.67937
9.712,0.68915
9.72,0.69501
9.728,0.69697
9.736,0.69501
9.744,0.6911
9.752,0.68622
9.76,0.68133
9.768,0.67644
9.776,0.67253
9.784,0.66862
9.792,0.66569
9.8,0.66373
9.808,0.66178
9.816,0.6608
9.824,0.65885
9.832,0.65787
9.84,0.65494
9.848,0.652
9.856,0.64712
9.864,0.64321
9.872,0.63734
9.88,0.6305
9.888,0.6217
9.896,0.6129
9.904,0.60313
9.912,0.59042
9.92,0.57478
9.928,0.55914
9.936,0.54154
9.944,0.52395
9.952,0.50635
9.96,0.49071
9.968,0.47801
9.976,0.46725
9.984,0.45846
9.992,0.45161
10,0.4477
10.008,0.44575
10.016,0.44379
10.024,0.44184
10.032,0.43988
10.04,0.43793
10.048,0.43695
10.056,0.435
10.064,0.43206
10.072,0.42815
10.08,0.42326
10.088,0.41935
10.096,0.41642
10.104,0.41349
10.112,0.41056
10.12,0.40665
10.128,0.40371
10.136,0.40078
10.144,0.39687
10.152,0.39394
10.16,0.39101
10.168,0.38807
10.176,0.38319
10.184,0.3783
10.192,0.37341
10.2,0.3695
10.208,0.36657
10.216,0.36266
10.224,0.35973
10.232,0.35679
10.24,0.35484
10.248,0.35288
10.256,0.35191
10.264,0.34995
10.272,0.34897
10.28,0.348
10.288,0.34604
10.296,0.34604
10.304,0.34506
10.312,0.34409
10.32,0.34311
10.328,0.34213
10.336,0.34018
10.344,0.33822
10.352,0.33529
10.36,0.33236
10.368,0.32942
10.376,0.32845
10.384,0.32942
10.392,0.33431
10.4,0.34311
10.408,0.35777
10.416,0.38221
10.424,0.41447
10.432,0.45259
10.44,0.49462
10.448,0.53763
10.456,0.57771
10.464,0.61388
10.472,0.64223
10.48,0.66373
10.488,0.6784
10.496,0.68622
10.504,0.69013
10.512,0.69013
10.52,0.68817
10.528,0.68426
10.536,0.68035
10.544,0.67644
10.552,0.67253
10.56,0.66862
10.568,0.66569
10.576,0.66276
10.584,0.66178
10.592,0.6608
10.6,0.65885
10.608,0.65689
10.616,0.65494
10.624,0.652
10.632,0.64907
10.64,0.64516
10.648,0.64125
10.656,0.63441
10.664,0.62659
10.672,0.61779
10.68,0.60802
10.688,0.59531
10.696,0.5826
10.704,0.56989
10.712,0.55425
10.72,0.53861
10.728,0.52297
10.736,0.50929
10.744,0.4956
10.752,0.48289
10.76,0.47214
10.768,0.46334
10.776,0.4565
10.784,0.45161
10.792,0.44868
10.8,0.44673
10.808,0.44477
10.816,0.44282
10.824,0.44086
10.832,0.43988
10.84,0.43793
10.848,0.43597
10.856,0.43206
10.864,0.42815
10.872,0.42326
10.88,0.4174
10.888,0.4086
10.896,0.3998
10.904,0.39394
10.912,0.38807
10.92,0.38319
10.928,0.3783
10.936,0.37341
10.944,0.37048
10.952,0.36657
10.96,0.36266
10.968,0.35875
10.976,0.35484
10.984,0.35191
10.992,0.34995
11,0.348
11.008,0.34702
11.016,0.34409
11.024,0.34115
11.032,0.3392
11.04,0.33724
11.048,0.33529
11.056,0.33431
11.064,0.33236
11.072,0.3304
11.08,0.32942
11.088,0.32747
11.096,0.32649
11.104,0.32649
11.112,0.32454
11.12,0.3216
11.128,0.31672
11.136,0.31378
11.144,0.31085
11.152,0.3089
11.16,0.30987
11.168,0.31574
11.176,0.32845
11.184,0.348
11.192,0.37146
11.2,0.39883
11.208,0.435
11.216,0.47605
11.224,0.51906
11.232,0.56012
11.24,0.59629
11.248,0.62659
11.256,0.65005
11.264,0.66471
11.272,0.67449
11.28,0.6784
11.288,0.67937
11.296,0.67644
11.304,0.67253
11.312,0.66764
11.32,0.66373
11.328,0.65982
11.336,0.65591
11.344,0.65298
11.352,0.65005
11.36,0.64712
11.368,0.64516
11.376,0.64418
11.384,0.64223
11.392,0.64027
11.4,0.63734
11.408,0.63343
11.416,0.62854
11.424,0.62366
11.432,0.61584
11.44,0.60802
11.448,0.59824
11.456,0.58749
11.464,0.57576
11.472,0.56109
11.48,0.54545
11.488,0.52884
11.496,0.5132
11.504,0.49951
11.512,0.48583
11.52,0.47116
11.528,0.45943
11.536,0.44966
11.544,0.44086
11.552,0.435
11.56,0.43011
11.568,0.4262
11.576,0.42424
11.584,0.42229
11.592,0.42033
11.6,0.41935
11.608,0.41838
11.616,0.41544
11.624,0.41349
11.632,0.41056
11.64,0.40762
11.648,0.40469
11.656,0.40176
11.664,0.39785
11.672,0.39394
11.68,0.38905
11.688,0.38514
11.696,0.38221
11.704,0.38025
11.712,0.37732
11.72,0.37439
11.728,0.37243
11.736,0.3695
11.744,0.36657
11.752,0.36364
11.76,0.35973
11.768,0.35679
11.776,0.35386
11.784,0.35191
11.792,0.35093
11.8,0.35093
11.808,0.34897
11.816,0.348
11.824,0.34702
11.832,0.34604
11.84,0.34506
11.848,0.34409
11.856,0.34311
11.864,0.34213
11.872,0.34018
11.88,0.33822
11.888,0.33724
11.896,0.33627
11.904,0.33529
11.912,0.33333
11.92,0.3304
11.928,0.32845
11.936,0.32649
11.944,0.32845
11.952,0.33627
11.96,0.35093
11.968,0.37634
11.976,0.41056
11.984,0.45064
11.992,0.48974
12,0.52688
12.008,0.56598
12.016,0.60313
12.024,0.63539
12.032,0.65982
12.04,0.67742
12.048,0.68817
12.056,0.69306
12.064,0.69404
12.072,0.6911
12.08,0.68719
12.088,0.68328
12.096,0.6784
12.104,0.67449
12.112,0.67058
12.12,0.66667
12.128,0.66471
12.136,0.66373
12.144,0.66276
12.152,0.66276
12.16,0.66178
12.168,0.6608
12.176,0.65885
12.184,0.65591
12.192,0.652
12.2,0.64809
12.208,0.64223
12.216,0.63539
12.224,0.62659
12.232,0.61681
12.24,0.60411
12.248,0.58944
12.256,0.5738
12.264,0.55718
12.272,0.53959
12.28,0.52199
12.288,0.50635
12.296,0.49267
12.304,0.48192
12.312,0.47019
12.32,0.46139
12.328,0.45455
12.336,0.45064
12.344,0.44868
12.352,0.44575
12.36,0.44477
12.368,0.44282
12.376,0.43988
12.384,0.43695
12.392,0.43304
12.4,0.43011
12.408,0.4262
12.416,0.42131
12.424,0.41642
12.432,0.41251
12.44,0.40762
12.448,0.40274
12.456,0.39785
