Time [s], PLETH
1.896,0.45455
1.904,0.45455
1.912,0.45552
1.92,0.4565
1.928,0.45748
1.936,0.45846
1.944,0.45846
1.952,0.45943
1.96,0.46041
1.968,0.46334
1.976,0.46628
1.984,0.47019
1.992,0.47312
2,0.47605
2.008,0.47996
2.016,0.48289
2.024,0.4868
2.032,0.49169
2.04,0.49658
2.048,0.50147
2.056,0.50635
2.064,0.51124
2.072,0.51613
2.08,0.52004
2.088,0.52493
2.096,0.52981
2.104,0.53372
2.112,0.53763
2.12,0.53959
2.128,0.53959
2.136,0.54057
2.144,0.54057
2.152,0.54154
2.16,0.54154
2.168,0.54057
2.176,0.54057
2.184,0.54057
2.192,0.54057
2.2,0.54057
2.208,0.54057
2.216,0.54057
2.224,0.54057
2.232,0.54057
2.24,0.54057
2.248,0.54057
2.256,0.54057
2.264,0.54057
2.272,0.54057
2.28,0.54057
2.288,0.54057
2.296,0.54057
2.304,0.54057
2.312,0.54057
2.32,0.54057
2.328,0.54057
2.336,0.53959
2.344,0.53861
2.352,0.53763
2.36,0.53666
2.368,0.53568
2.376,0.53372
2.384,0.53275
2.392,0.53079
2.4,0.52884
2.408,0.52786
2.416,0.52786
2.424,0.52786
2.432,0.52786
2.44,0.52786
2.448,0.52786
2.456,0.52786
2.464,0.52688
2.472,0.52493
2.48,0.52395
2.488,0.52297
2.496,0.52199
2.504,0.52199
2.512,0.52199
2.52,0.52199
2.528,0.52199
2.536,0.52199
2.544,0.52199
2.552,0.52199
2.56,0.52199
2.568,0.52199
2.576,0.52199
2.584,0.52199
2.592,0.52199
2.6,0.52199
2.608,0.52199
2.616,0.52102
2.624,0.52004
2.632,0.51808
2.64,0.51711
2.648,0.51613
2.656,0.51515
2.664,0.5132
2.672,0.51222
2.68,0.51222
2.688,0.51026
2.696,0.50831
2.704,0.50733
2.712,0.50733
2.72,0.50635
2.728,0.50635
2.736,0.50635
2.744,0.50635
2.752,0.50635
2.76,0.50733
2.768,0.50831
2.776,0.51124
2.784,0.51515
2.792,0.52004
2.8,0.52493
2.808,0.52981
2.816,0.5347
2.824,0.53861
2.832,0.54252
2.84,0.54643
2.848,0.55034
2.856,0.55425
2.864,0.55621
2.872,0.55914
2.88,0.56207
2.888,0.565
2.896,0.56989
2.904,0.57478
2.912,0.57869
2.92,0.5826
2.928,0.58553
2.936,0.58847
2.944,0.5914
2.952,0.59335
2.96,0.59531
2.968,0.59531
2.976,0.59531
2.984,0.59531
2.992,0.59629
3,0.59531
3.008,0.59531
3.016,0.59433
3.024,0.59238
3.032,0.59042
3.04,0.58847
3.048,0.58553
3.056,0.5826
3.064,0.57869
3.072,0.57576
3.08,0.57283
3.088,0.56989
3.096,0.56794
3.104,0.565
3.112,0.56207
3.12,0.56012
3.128,0.55718
3.136,0.55425
3.144,0.5523
3.152,0.54936
3.16,0.54643
3.168,0.54448
3.176,0.54252
3.184,0.54154
3.192,0.54057
3.2,0.54057
3.208,0.54057
3.216,0.54057
3.224,0.54057
3.232,0.54057
3.24,0.53959
3.248,0.53763
3.256,0.53568
3.264,0.53275
3.272,0.53079
3.28,0.52786
3.288,0.52688
3.296,0.5259
3.304,0.52493
3.312,0.52395
3.32,0.52199
3.328,0.52004
3.336,0.51808
3.344,0.51613
3.352,0.51515
3.36,0.51417
3.368,0.51417
3.376,0.51417
3.384,0.5132
3.392,0.51124
3.4,0.50831
3.408,0.50635
3.416,0.50538
3.424,0.50342
3.432,0.50049
3.44,0.49951
3.448,0.49951
3.456,0.49853
3.464,0.49853
3.472,0.49853
3.48,0.49853
3.488,0.49756
3.496,0.4956
3.504,0.49462
3.512,0.49267
3.52,0.49169
3.528,0.48876
3.536,0.48485
3.544,0.48192
3.552,0.47996
3.56,0.47898
3.568,0.47801
3.576,0.47801
3.584,0.47801
3.592,0.47801
3.6,0.47801
3.608,0.47996
3.616,0.48192
3.624,0.48485
3.632,0.48876
3.64,0.49365
3.648,0.49853
3.656,0.50342
3.664,0.50831
3.672,0.51222
3.68,0.51711
3.688,0.52199
3.696,0.52688
3.704,0.53177
3.712,0.53568
3.72,0.53763
3.728,0.53861
3.736,0.54057
3.744,0.54252
3.752,0.5435
3.76,0.54545
3.768,0.54643
3.776,0.54839
3.784,0.55034
3.792,0.55132
3.8,0.55132
3.808,0.55132
3.816,0.55034
3.824,0.54839
3.832,0.54643
3.84,0.5435
3.848,0.54154
3.856,0.53959
3.864,0.53861
3.872,0.53763
3.88,0.53763
3.888,0.53763
3.896,0.53763
3.904,0.53666
3.912,0.5347
3.92,0.53177
3.928,0.52981
3.936,0.52688
3.944,0.52493
3.952,0.52297
3.96,0.52297
3.968,0.52199
3.976,0.52199
3.984,0.52004
3.992,0.51808
4,0.51808
4.008,0.51711
4.016,0.51613
4.024,0.51417
4.032,0.51222
4.04,0.51026
4.048,0.50733
4.056,0.50538
4.064,0.50342
4.072,0.50147
4.08,0.49951
4.088,0.49756
4.096,0.49658
4.104,0.4956
4.112,0.49365
4.12,0.49267
4.128,0.49169
4.136,0.49071
4.144,0.48876
4.152,0.4868
4.16,0.48387
4.168,0.48192
4.176,0.48094
4.184,0.48094
4.192,0.47996
4.2,0.47801
4.208,0.47605
4.216,0.47312
4.224,0.47214
4.232,0.47116
4.24,0.47019
4.248,0.47019
4.256,0.46823
4.264,0.46628
4.272,0.4653
4.28,0.46334
4.288,0.46139
4.296,0.46041
4.304,0.46041
4.312,0.45943
4.32,0.45943
4.328,0.45943
4.336,0.45943
4.344,0.45943
4.352,0.45943
4.36,0.45943
4.368,0.45943
4.376,0.45943
4.384,0.45943
4.392,0.45943
4.4,0.45943
4.408,0.45943
4.416,0.46041
4.424,0.45455
4.432,0.44673
4.44,0.44477
4.448,0.44673
4.456,0.45064
4.464,0.45455
4.472,0.45846
4.48,0.46237
4.488,0.46725
4.496,0.47214
4.504,0.47801
4.512,0.48289
4.52,0.48778
4.528,0.49365
4.536,0.50049
4.544,0.50635
4.552,0.51124
4.56,0.51417
4.568,0.51711
4.576,0.51808
4.584,0.51808
4.592,0.51711
4.6,0.51711
4.608,0.51613
4.616,0.51417
4.624,0.5132
4.632,0.51222
4.64,0.51222
4.648,0.51124
4.656,0.51124
4.664,0.51124
4.672,0.51124
4.68,0.51124
4.688,0.51124
4.696,0.51124
4.704,0.51124
4.712,0.51124
4.72,0.51124
4.728,0.51124
4.736,0.51124
4.744,0.51124
4.752,0.51124
4.76,0.51026
4.768,0.50929
4.776,0.50929
4.784,0.50733
4.792,0.50538
4.8,0.5044
4.808,0.50244
4.816,0.49951
4.824,0.49756
4.832,0.4956
4.84,0.49462
4.848,0.49365
4.856,0.49169
4.864,0.48974
4.872,0.48876
4.88,0.48876
4.888,0.48876
4.896,0.4868
4.904,0.48485
4.912,0.48387
4.92,0.48192
4.928,0.47996
4.936,0.47703
4.944,0.47507
4.952,0.4741
4.96,0.47312
4.968,0.47312
4.976,0.47116
4.984,0.46921
4.992,0.46823
5,0.46823
5.008,0.46628
5.016,0.46334
5.024,0.46041
5.032,0.45846
5.04,0.45552
5.048,0.45357
5.056,0.45259
5.064,0.45161
5.072,0.45161
5.08,0.45064
5.088,0.44966
5.096,0.44673
5.104,0.44477
5.112,0.44184
5.12,0.43891
5.128,0.43695
5.136,0.43402
5.144,0.43304
5.152,0.43206
5.16,0.43109
5.168,0.43109
5.176,0.43109
5.184,0.43109
5.192,0.43109
5.2,0.43109
5.208,0.43109
5.216,0.43304
5.224,0.43597
5.232,0.43988
5.24,0.44379
5.248,0.44868
5.256,0.45455
5.264,0.45846
5.272,0.46237
5.28,0.46725
5.288,0.47214
5.296,0.47801
5.304,0.48289
5.312,0.48778
5.32,0.49267
5.328,0.49853
5.336,0.50342
5.344,0.50831
5.352,0.51222
5.36,0.51417
5.368,0.51613
5.376,0.51808
5.384,0.51906
5.392,0.52004
5.4,0.52004
5.408,0.52004
5.416,0.51906
5.424,0.51711
5.432,0.51613
5.44,0.51613
5.448,0.51417
5.456,0.5132
5.464,0.51222
5.472,0.51222
5.48,0.51124
5.488,0.51124
5.496,0.51124
5.504,0.50929
5.512,0.50733
5.52,0.5044
5.528,0.50049
5.536,0.49756
5.544,0.4956
5.552,0.49462
5.56,0.49365
5.568,0.49267
5.576,0.49071
5.584,0.48974
5.592,0.48778
5.6,0.48485
5.608,0.48289
5.616,0.47996
5.624,0.47898
5.632,0.47703
5.64,0.4741
5.648,0.47116
5.656,0.46823
5.664,0.4653
5.672,0.46237
5.68,0.45943
5.688,0.4565
5.696,0.45455
5.704,0.45259
5.712,0.45259
5.72,0.45161
5.728,0.45064
5.736,0.44966
5.744,0.44673
5.752,0.44477
5.76,0.44184
5.768,0.43988
5.776,0.43793
5.784,0.43597
5.792,0.43304
5.8,0.43206
5.808,0.43109
5.816,0.43011
5.824,0.43011
5.832,0.43109
5.84,0.43109
5.848,0.43011
5.856,0.42913
5.864,0.42913
5.872,0.42815
5.88,0.42815
5.888,0.42815
5.896,0.42717
5.904,0.42522
5.912,0.42424
5.92,0.42326
5.928,0.42229
5.936,0.42229
5.944,0.42229
5.952,0.42326
5.96,0.42522
5.968,0.42717
5.976,0.42913
5.984,0.43011
5.992,0.43011
6,0.43109
6.008,0.43304
6.016,0.43695
6.024,0.44184
6.032,0.44673
6.04,0.45259
6.048,0.45846
6.056,0.46432
6.064,0.46921
6.072,0.47312
6.08,0.47801
6.088,0.48289
6.096,0.48778
6.104,0.49365
6.112,0.49853
6.12,0.50342
6.128,0.50831
6.136,0.51124
6.144,0.5132
6.152,0.51515
6.16,0.51711
6.168,0.51906
6.176,0.52102
6.184,0.52297
6.192,0.52395
6.2,0.52493
6.208,0.52688
6.216,0.52786
6.224,0.52884
6.232,0.52981
6.24,0.53079
6.248,0.52981
6.256,0.52786
6.264,0.5259
6.272,0.52493
6.28,0.52395
6.288,0.52199
6.296,0.52004
6.304,0.51808
6.312,0.51515
6.32,0.5132
6.328,0.51222
6.336,0.51222
6.344,0.51124
6.352,0.51124
6.36,0.51124
6.368,0.51124
6.376,0.51124
6.384,0.51124
6.392,0.51124
6.4,0.51124
6.408,0.51124
6.416,0.51222
6.424,0.51222
6.432,0.51222
6.44,0.51222
6.448,0.51222
6.456,0.51222
6.464,0.51124
6.472,0.51711
6.48,0.5259
6.488,0.53079
6.496,0.53177
6.504,0.53177
6.512,0.53177
6.52,0.53177
6.528,0.53177
6.536,0.53177
6.544,0.53177
6.552,0.53177
6.56,0.53177
6.568,0.53177
6.576,0.53177
6.584,0.53177
6.592,0.53177
6.6,0.53177
6.608,0.53177
6.616,0.53177
6.624,0.53177
6.632,0.53177
6.64,0.53177
6.648,0.53177
6.656,0.53177
6.664,0.53177
6.672,0.53177
6.68,0.53079
6.688,0.52884
6.696,0.52786
6.704,0.52786
6.712,0.52688
6.72,0.52688
6.728,0.52688
6.736,0.52688
6.744,0.52688
6.752,0.52493
6.76,0.52297
6.768,0.52297
6.776,0.52199
6.784,0.52199
6.792,0.52199
6.8,0.52199
6.808,0.52199
6.816,0.52297
6.824,0.52688
6.832,0.52981
6.84,0.53372
6.848,0.53861
6.856,0.54154
6.864,0.54448
6.872,0.54643
6.88,0.54936
6.888,0.5523
6.896,0.55425
6.904,0.55718
6.912,0.56012
6.92,0.56207
6.928,0.565
6.936,0.56794
6.944,0.57185
6.952,0.57478
6.96,0.57674
6.968,0.57869
6.976,0.58065
6.984,0.58358
6.992,0.58553
7,0.58847
7.008,0.5914
7.016,0.59335
7.024,0.59433
7.032,0.59433
7.04,0.59238
7.048,0.59042
7.056,0.58847
7.064,0.58456
7.072,0.58162
7.08,0.57869
7.088,0.57576
7.096,0.57283
7.104,0.56989
7.112,0.56696
7.12,0.565
7.128,0.56207
7.136,0.55914
7.144,0.55718
7.152,0.55425
7.16,0.55132
7.168,0.54936
7.176,0.54643
7.184,0.54154
7.192,0.53861
7.2,0.53666
7.208,0.5347
7.216,0.53177
7.224,0.53079
7.232,0.53079
7.24,0.52884
7.248,0.52688
7.256,0.5259
7.264,0.52493
7.272,0.52493
7.28,0.52493
7.288,0.52493
7.296,0.52493
7.304,0.52493
7.312,0.52395
7.32,0.52199
7.328,0.52102
7.336,0.51906
7.344,0.51613
7.352,0.51417
7.36,0.51222
7.368,0.51026
7.376,0.50733
7.384,0.5044
7.392,0.50049
7.4,0.49756
7.408,0.49462
7.416,0.49169
7.424,0.48974
7.432,0.48876
7.44,0.48876
7.448,0.4868
7.456,0.48485
7.464,0.48387
7.472,0.48192
7.48,0.47996
7.488,0.47703
7.496,0.47507
7.504,0.4741
7.512,0.47312
7.52,0.47116
7.528,0.46921
7.536,0.46725
7.544,0.46432
7.552,0.46139
7.56,0.45943
7.568,0.45846
7.576,0.45748
7.584,0.45748
7.592,0.4565
7.6,0.4565
7.608,0.4565
7.616,0.4565
7.624,0.45748
7.632,0.45943
7.64,0.46334
7.648,0.46823
7.656,0.47214
7.664,0.47605
7.672,0.48094
7.68,0.48583
7.688,0.49071
7.696,0.4956
7.704,0.50147
7.712,0.50635
7.72,0.51124
7.728,0.51613
7.736,0.52199
7.744,0.52688
7.752,0.52981
7.76,0.53275
7.768,0.5347
7.776,0.53666
7.784,0.53861
7.792,0.54057
7.8,0.54252
7.808,0.5435
7.816,0.54448
7.824,0.54448
7.832,0.54252
7.84,0.54057
7.848,0.53861
7.856,0.53666
7.864,0.53568
7.872,0.53568
7.88,0.5347
7.888,0.5347
7.896,0.5347
7.904,0.53372
7.912,0.53275
7.92,0.53275
7.928,0.53275
7.936,0.53275
7.944,0.53275
7.952,0.53275
7.96,0.53275
7.968,0.53275
7.976,0.53275
7.984,0.53177
7.992,0.52981
8,0.52884
8.008,0.52786
8.016,0.5259
8.024,0.52395
8.032,0.52297
8.04,0.52297
8.048,0.52199
8.056,0.52199
8.064,0.52102
8.072,0.51808
8.08,0.51515
8.088,0.5132
8.096,0.51124
8.104,0.50831
8.112,0.50733
8.12,0.50733
8.128,0.50635
8.136,0.50635
8.144,0.50635
8.152,0.50538
8.16,0.5044
8.168,0.50244
8.176,0.50147
8.184,0.50147
8.192,0.50049
8.2,0.49853
8.208,0.49756
8.216,0.49658
8.224,0.49462
8.232,0.49267
8.24,0.49169
8.248,0.49071
8.256,0.48876
8.264,0.4868
8.272,0.48485
8.28,0.48289
8.288,0.47996
8.296,0.47801
8.304,0.47605
8.312,0.47605
8.32,0.4741
8.328,0.47214
8.336,0.46921
8.344,0.46628
8.352,0.46334
8.36,0.46041
8.368,0.45846
8.376,0.4565
8.384,0.45552
8.392,0.45455
8.4,0.45552
8.408,0.45748
8.416,0.46041
8.424,0.4653
8.432,0.47019
8.44,0.47507
8.448,0.47996
8.456,0.48485
8.464,0.48876
8.472,0.49365
8.48,0.49853
8.488,0.50342
8.496,0.50831
8.504,0.51222
8.512,0.51711
8.52,0.51515
8.528,0.51124
8.536,0.51026
8.544,0.51222
8.552,0.5132
8.56,0.5132
8.568,0.51417
8.576,0.51515
8.584,0.51515
8.592,0.51515
8.6,0.51417
8.608,0.5132
8.616,0.5132
8.624,0.51222
8.632,0.51222
8.64,0.51124
8.648,0.51026
8.656,0.50929
8.664,0.50929
8.672,0.50929
8.68,0.50929
8.688,0.50929
8.696,0.50929
8.704,0.50929
8.712,0.50929
8.72,0.50929
8.728,0.50929
8.736,0.50831
8.744,0.50733
8.752,0.50635
8.76,0.5044
8.768,0.50244
8.776,0.50244
8.784,0.50147
8.792,0.50147
8.8,0.50147
8.808,0.50147
8.816,0.50147
8.824,0.49951
8.832,0.49756
8.84,0.49658
8.848,0.49365
8.856,0.49169
8.864,0.48974
8.872,0.48583
8.88,0.48289
8.888,0.48192
8.896,0.48094
8.904,0.48094
8.912,0.48094
8.92,0.47898
8.928,0.47703
8.936,0.47507
8.944,0.47214
8.952,0.47116
8.96,0.46921
8.968,0.46725
8.976,0.4653
8.984,0.46334
8.992,0.46041
9,0.45846
9.008,0.45455
9.016,0.45161
9.024,0.45064
9.032,0.44966
9.04,0.44966
9.048,0.4477
9.056,0.44575
9.064,0.44379
9.072,0.43988
9.08,0.43793
9.088,0.43597
9.096,0.43304
9.104,0.43109
9.112,0.42913
9.12,0.42913
9.128,0.42913
9.136,0.42815
9.144,0.42717
9.152,0.4262
9.16,0.4262
9.168,0.4262
9.176,0.4262
9.184,0.4262
9.192,0.4262
9.2,0.42717
9.208,0.42815
9.216,0.42815
9.224,0.42913
9.232,0.43304
9.24,0.43695
9.248,0.44184
9.256,0.44575
9.264,0.45064
9.272,0.45455
9.28,0.45943
9.288,0.46432
9.296,0.46725
9.304,0.47116
9.312,0.47507
9.32,0.47801
9.328,0.48192
9.336,0.48485
9.344,0.48778
9.352,0.49071
9.36,0.49267
9.368,0.4956
9.376,0.49853
9.384,0.50244
9.392,0.50635
9.4,0.50929
9.408,0.51026
9.416,0.51026
9.424,0.50929
9.432,0.50929
9.44,0.50929
9.448,0.50929
9.456,0.50929
9.464,0.50929
9.472,0.50929
9.48,0.50929
9.488,0.50929
9.496,0.50929
9.504,0.50929
9.512,0.50929
9.52,0.50831
9.528,0.50635
9.536,0.50244
9.544,0.50049
9.552,0.49853
9.56,0.49756
9.568,0.49658
9.576,0.49462
9.584,0.49267
9.592,0.49169
9.6,0.49071
9.608,0.48876
9.616,0.4868
9.624,0.48387
9.632,0.48094
9.64,0.47801
9.648,0.47605
9.656,0.47507
9.664,0.47312
9.672,0.47116
9.68,0.47019
9.688,0.46823
9.696,0.4653
9.704,0.46237
9.712,0.45943
9.72,0.4565
9.728,0.45552
9.736,0.45455
9.744,0.45259
9.752,0.45064
9.76,0.44966
9.768,0.44966
9.776,0.44966
9.784,0.44966
9.792,0.44868
9.8,0.44673
9.808,0.44477
9.816,0.44184
9.824,0.43793
9.832,0.43402
9.84,0.43109
9.848,0.43011
9.856,0.42913
9.864,0.42913
9.872,0.42815
9.88,0.42815
9.888,0.42815
9.896,0.42815
9.904,0.42815
9.912,0.42815
9.92,0.42717
9.928,0.42815
9.936,0.42815
9.944,0.42815
9.952,0.42815
9.96,0.42815
9.968,0.42717
9.976,0.42815
9.984,0.42815
9.992,0.42815
10,0.42815
10.008,0.42913
10.016,0.43011
10.024,0.43304
10.032,0.43695
10.04,0.44184
10.048,0.44673
10.056,0.45064
10.064,0.45552
10.072,0.46139
10.08,0.46823
10.088,0.47507
10.096,0.48192
10.104,0.48876
10.112,0.4956
10.12,0.50049
10.128,0.50538
10.136,0.51026
10.144,0.51417
10.152,0.51711
10.16,0.51906
10.168,0.52102
10.176,0.52297
10.184,0.5259
10.192,0.52884
10.2,0.53079
10.208,0.53177
10.216,0.53372
10.224,0.5347
10.232,0.53666
10.24,0.53861
10.248,0.53959
10.256,0.53959
10.264,0.53861
10.272,0.53861
10.28,0.53861
10.288,0.53861
10.296,0.53763
10.304,0.53568
10.312,0.53372
10.32,0.53079
10.328,0.52884
10.336,0.5259
10.344,0.52297
10.352,0.52102
10.36,0.51808
10.368,0.51515
10.376,0.5132
10.384,0.51124
10.392,0.51026
10.4,0.50929
10.408,0.50929
10.416,0.50929
10.424,0.50929
10.432,0.50831
10.44,0.50635
10.448,0.5044
10.456,0.50244
10.464,0.49853
10.472,0.49658
10.48,0.49365
10.488,0.49169
10.496,0.48974
10.504,0.4868
10.512,0.48485
10.52,0.48289
10.528,0.47996
10.536,0.47898
10.544,0.47703
10.552,0.47507
10.56,0.47312
10.568,0.47507
10.576,0.47801
10.584,0.47898
10.592,0.47801
10.6,0.47703
10.608,0.47507
10.616,0.4741
10.624,0.47214
10.632,0.47019
10.64,0.46823
10.648,0.46628
10.656,0.4653
10.664,0.46432
10.672,0.46334
10.68,0.46139
10.688,0.45943
10.696,0.45748
10.704,0.45455
10.712,0.45161
10.72,0.44868
10.728,0.44673
10.736,0.44575
10.744,0.44379
10.752,0.44379
10.76,0.44282
10.768,0.44086
10.776,0.44086
10.784,0.44086
10.792,0.43988
10.8,0.44086
10.808,0.44282
10.816,0.44379
10.824,0.44477
10.832,0.44477
10.84,0.44477
10.848,0.44477
10.856,0.44575
10.864,0.4477
10.872,0.45161
10.88,0.4565
10.888,0.46139
10.896,0.4653
10.904,0.46921
10.912,0.47214
10.92,0.47703
10.928,0.48192
10.936,0.4868
10.944,0.49169
10.952,0.49658
10.96,0.50049
10.968,0.50538
10.976,0.51026
10.984,0.51515
10.992,0.52004
11,0.52395
11.008,0.52688
11.016,0.52884
11.024,0.52981
11.032,0.53079
11.04,0.52981
11.048,0.52884
11.056,0.52786
11.064,0.52786
11.072,0.52688
11.08,0.5259
11.088,0.5259
11.096,0.5259
11.104,0.5259
11.112,0.52493
11.12,0.52395
11.128,0.52395
11.136,0.52395
11.144,0.52297
11.152,0.52297
11.16,0.52297
11.168,0.52199
11.176,0.52004
11.184,0.51808
11.192,0.51515
11.2,0.51417
11.208,0.5132
11.216,0.51222
11.224,0.50929
11.232,0.50831
11.24,0.50733
11.248,0.50538
11.256,0.5044
11.264,0.50147
11.272,0.49951
11.28,0.49853
11.288,0.49658
11.296,0.49462
11.304,0.49267
11.312,0.49267
11.32,0.49169
11.328,0.48974
11.336,0.48876
11.344,0.4868
11.352,0.48485
11.36,0.48289
11.368,0.48094
11.376,0.47898
11.384,0.47703
11.392,0.47507
11.4,0.47312
11.408,0.47214
11.416,0.47214
11.424,0.47019
11.432,0.46823
11.44,0.46628
11.448,0.46432
11.456,0.46237
11.464,0.46041
11.472,0.45748
11.48,0.4565
11.488,0.45455
11.496,0.45259
11.504,0.45161
11.512,0.45064
11.52,0.44966
11.528,0.4477
11.536,0.44673
11.544,0.44575
11.552,0.44575
11.56,0.44575
11.568,0.44477
11.576,0.44379
11.584,0.44282
11.592,0.44282
11.6,0.44282
11.608,0.44379
11.616,0.44379
11.624,0.44379
11.632,0.44477
11.64,0.44477
11.648,0.44477
11.656,0.44477
11.664,0.44477
11.672,0.44575
11.68,0.4477
11.688,0.45161
11.696,0.4565
11.704,0.46139
11.712,0.46628
11.72,0.47116
11.728,0.47605
11.736,0.48192
11.744,0.48583
11.752,0.48974
11.76,0.49365
11.768,0.49756
11.776,0.50244
11.784,0.50635
11.792,0.51026
11.8,0.5132
11.808,0.51613
11.816,0.51906
11.824,0.52199
11.832,0.52395
11.84,0.5259
11.848,0.5259
11.856,0.5259
11.864,0.5259
11.872,0.5259
11.88,0.5259
11.888,0.5259
11.896,0.5259
11.904,0.5259
11.912,0.5259
11.92,0.5259
11.928,0.5259
11.936,0.52493
11.944,0.52395
11.952,0.52395
11.96,0.52395
11.968,0.52297
11.976,0.52297
11.984,0.52297
11.992,0.52297
12,0.52102
12.008,0.51906
12.016,0.51906
12.024,0.51808
12.032,0.51808
12.04,0.51808
12.048,0.51711
12.056,0.51613
12.064,0.51417
12.072,0.51222
12.08,0.50929
12.088,0.50635
12.096,0.50342
12.104,0.50049
12.112,0.49853
12.12,0.49756
12.128,0.49756
12.136,0.49658
12.144,0.49365
12.152,0.49267
12.16,0.48974
12.168,0.48778
12.176,0.48485
12.184,0.48289
12.192,0.47996
12.2,0.47801
12.208,0.47605
12.216,0.47312
12.224,0.47116
12.232,0.46921
12.24,0.46725
12.248,0.46725
12.256,0.46628
12.264,0.4653
12.272,0.46237
12.28,0.46139
12.288,0.46139
12.296,0.46139
12.304,0.46041
12.312,0.45846
12.32,0.4565
12.328,0.45357
12.336,0.45064
12.344,0.4477
12.352,0.44673
12.36,0.44575
12.368,0.44575
12.376,0.44477
12.384,0.44379
12.392,0.44379
12.4,0.44282
12.408,0.44282
12.416,0.44379
12.424,0.44477
12.432,0.44477
12.44,0.44477
